date,open,high,low,close,volume
2021-10-21,3590.05,3610.96,3576.355,3594.783,35231086700
2021-10-20,3583.236,3596.05,3574.296,3587.001,34424500800
2021-10-19,3562.296,3596.788,3560.622,3593.153,33419765200
2021-10-18,3571.048,3571.048,3539.478,3568.138,34095061600
2021-10-15,3551.987,3578.766,3542.693,3572.366,32029298400
2021-10-14,3555.109,3569.686,3547.182,3558.28,29496919600
2021-10-13,3543.492,3569.133,3515.648,3561.762,32505066700
2021-10-12,3581.297,3583.639,3515.141,3546.936,40539374800
2021-10-11,3600.357,3614.699,3586.749,3591.709,39436115900
2021-10-08,3609.087,3612.554,3571.734,3592.167,40716114800
2021-09-30,3541.928,3572.426,3541.928,3568.167,39562962600
2021-09-29,3573.518,3573.518,3518.048,3536.294,45251115100
2021-09-28,3577.886,3610.917,3568.819,3602.218,44416880700
2021-09-27,3625.96,3640.808,3559.915,3582.831,51080279500
2021-09-24,3637.868,3651.429,3607.792,3613.067,50730477200
2021-09-23,3651.266,3670.954,3632.282,3642.22,53499548600
2021-09-22,3563.207,3629.454,3560.503,3628.49,47229605300
2021-09-17,3595.272,3620.958,3569.271,3613.966,51685021000
2021-09-16,3664.841,3677.92,3606.728,3607.092,54674147400
2021-09-15,3651.158,3677.527,3638.323,3656.223,47497000100
2021-09-14,3709.634,3723.845,3655.634,3662.602,56495238600
2021-09-13,3699.253,3716.832,3692.816,3715.372,55748401900
2021-09-10,3691.186,3722.873,3681.642,3703.11,63520043300
2021-09-09,3666.825,3693.45,3662.163,3693.13,60481033000
2021-09-08,3673.402,3695.32,3661.0,3675.187,58643619300
2021-09-07,3621.71,3681.925,3615.144,3676.587,54772187500
2021-09-06,3580.141,3626.287,3580.141,3621.859,52171327600
2021-09-03,3602.742,3613.948,3569.399,3581.734,61453235300
2021-09-02,3559.903,3597.366,3557.677,3597.043,57268403900
2021-09-01,3543.866,3582.324,3514.674,3567.101,66727630500
2021-08-31,3519.025,3543.94,3496.389,3543.94,52420505600
2021-08-30,3535.073,3539.494,3512.993,3528.151,51278571600
2021-08-27,3494.418,3530.193,3493.375,3522.157,45534590600
2021-08-26,3537.314,3537.316,3499.453,3501.664,50290314700
2021-08-25,3517.915,3540.395,3510.066,3540.384,45004701900
2021-08-24,3482.266,3522.697,3481.141,3514.471,43023646300
2021-08-23,3436.796,3481.254,3436.671,3477.132,38472744000
2021-08-20,3442.506,3453.153,3394.972,3427.334,39113691800
2021-08-19,3475.298,3480.46,3446.015,3465.555,38238303100
2021-08-18,3442.347,3487.436,3437.691,3485.286,38920375600
2021-08-17,3512.109,3531.725,3438.123,3446.976,42288580400
2021-08-16,3514.345,3537.85,3510.898,3517.345,39109972100
2021-08-13,3514.467,3540.08,3500.8,3516.299,37818728200
2021-08-12,3522.724,3538.396,3513.446,3524.737,38107459300
2021-08-11,3527.109,3544.094,3524.044,3532.621,38378355400
2021-08-10,3488.664,3529.931,3477.064,3529.931,34511299200
2021-08-09,3441.75,3502.841,3438.703,3494.635,34991009400
2021-08-06,3465.484,3466.39,3436.932,3458.228,33682440000
2021-08-05,3461.719,3486.157,3449.389,3466.549,34843692200
2021-08-04,3442.937,3477.597,3440.784,3477.219,34874421800
2021-08-03,3446.784,3470.657,3435.462,3447.991,40069808100
2021-08-02,3385.69,3464.291,3367.643,3464.285,43292787100
2021-07-30,3398.196,3404.881,3370.451,3397.357,38144095600
2021-07-29,3403.838,3416.607,3382.571,3411.724,34456942800
2021-07-28,3355.819,3385.536,3312.721,3361.59,39582541900
2021-07-27,3467.447,3483.874,3380.276,3381.183,46907544300
2021-07-26,3538.014,3538.014,3424.742,3467.441,44288220300
2021-07-23,3571.715,3571.854,3541.51,3550.396,44642124600
2021-07-22,3563.661,3576.473,3558.293,3574.734,38106705400
2021-07-21,3543.053,3569.09,3543.053,3562.661,33897874800
2021-07-20,3515.072,3538.636,3509.192,3536.791,29378059400
2021-07-19,3530.493,3544.879,3506.342,3539.123,33676094600
2021-07-16,3559.526,3565.999,3537.729,3539.304,36601477900
2021-07-15,3519.063,3565.935,3514.258,3564.59,36325916400
2021-07-14,3560.828,3560.828,3525.494,3528.501,37222172200
2021-07-13,3547.59,3567.481,3542.815,3566.523,36241671100
2021-07-12,3545.198,3565.032,3527.393,3547.836,40363955800
2021-07-09,3512.233,3529.31,3485.054,3524.088,34988431700
2021-07-08,3557.218,3558.677,3521.058,3525.504,35087785700
2021-07-07,3508.59,3557.879,3504.472,3553.716,31883918900
2021-07-06,3533.13,3538.347,3496.928,3530.259,31407021100
2021-07-05,3516.923,3534.322,3510.578,3534.322,28809483700
2021-07-02,3569.892,3569.892,3514.339,3518.76,29194554800
2021-07-01,3600.546,3607.705,3573.937,3588.782,29188319200
2021-06-30,3572.624,3594.119,3569.501,3591.197,26816281800
2021-06-29,3601.677,3601.827,3570.525,3573.178,30607117800
2021-06-28,3612.247,3614.357,3594.217,3606.372,32127497400
2021-06-25,3567.377,3614.298,3564.52,3607.562,34608783200
2021-06-24,3568.576,3570.487,3548.816,3566.654,33544075400
2021-06-23,3559.399,3577.466,3549.848,3566.22,31070951800
2021-06-22,3539.788,3560.195,3536.812,3557.412,30753639900
2021-06-21,3515.501,3540.296,3504.008,3529.183,28089827700
2021-06-18,3520.497,3535.622,3503.183,3525.097,29670858500
2021-06-17,3508.317,3534.198,3507.354,3525.604,27722991800
2021-06-16,3556.714,3561.092,3513.559,3518.329,31259730600
2021-06-15,3587.466,3592.947,3547.187,3556.559,34916856600
2021-06-11,3614.113,3614.404,3587.149,3589.748,36055497000
2021-06-10,3587.528,3624.343,3584.133,3610.859,31817480800
2021-06-09,3576.802,3598.708,3572.636,3591.397,29832329600
2021-06-08,3598.753,3621.523,3563.25,3580.106,30449147000
2021-06-07,3597.141,3600.376,3581.899,3599.541,30371867700
2021-06-04,3565.472,3618.8,3561.891,3591.845,33089303800
2021-06-03,3595.422,3618.507,3584.205,3584.212,35423303100
2021-06-02,3626.328,3629.29,3584.596,3597.138,34855842000
2021-06-01,3608.598,3626.074,3581.912,3624.714,35281141300
2021-05-31,3600.07,3615.657,3580.652,3615.477,33152377000
2021-05-28,3610.767,3622.18,3582.358,3600.784,34920883000
2021-05-27,3585.734,3626.358,3579.26,3608.851,30955148600
2021-05-26,3586.839,3603.488,3585.37,3593.357,34198028800
2021-05-25,3502.539,3584.577,3502.443,3581.342,34124112700
2021-05-24,3486.271,3498.304,3469.875,3497.282,28950924200
2021-05-21,3510.835,3518.377,3479.674,3486.557,28382628500
2021-05-20,3500.877,3517.74,3486.066,3506.944,32600933300
2021-05-19,3521.11,3521.11,3503.815,3510.965,27832111700
2021-05-18,3520.649,3529.014,3510.862,3529.014,27130855800
2021-05-17,3490.409,3530.506,3490.144,3517.616,32213596900
2021-05-14,3436.092,3490.644,3422.565,3490.376,33698230900
2021-05-13,3432.138,3448.017,3418.385,3429.536,31932532700
2021-05-12,3429.754,3466.371,3428.394,3462.751,31144454700
2021-05-11,3406.598,3448.096,3384.697,3441.845,35093411200
2021-05-10,3423.59,3429.736,3401.935,3427.991,37417088400
2021-05-07,3446.407,3457.892,3416.776,3418.874,35378538900
2021-05-06,3446.074,3471.24,3426.849,3441.283,31042419200
2021-04-30,3468.302,3469.087,3426.902,3446.856,31266035400
2021-04-29,3458.082,3478.228,3447.588,3474.901,27663138700
2021-04-28,3432.161,3457.068,3423.325,3457.068,24738112000
2021-04-27,3440.091,3443.854,3417.265,3442.611,25303239300
2021-04-26,3484.107,3497.121,3438.572,3441.166,27697077100
2021-04-23,3462.086,3482.359,3456.333,3474.166,24936043300
2021-04-22,3482.833,3485.359,3456.316,3465.114,25111451000
2021-04-21,3456.299,3481.251,3450.111,3472.93,25377785900
2021-04-20,3467.148,3494.298,3463.464,3472.943,28530008200
2021-04-19,3427.548,3479.01,3414.356,3477.549,30273581900
2021-04-16,3407.188,3432.629,3394.134,3426.618,25857967200
2021-04-15,3409.614,3409.614,3373.094,3398.988,23400505400
2021-04-14,3397.021,3420.028,3392.975,3416.721,23324232700
2021-04-13,3411.293,3425.395,3387.902,3396.47,27062605400
2021-04-12,3445.97,3456.158,3403.901,3412.948,30957723900
2021-04-09,3475.443,3475.447,3442.139,3450.677,28008519600
2021-04-08,3467.487,3495.909,3459.325,3482.555,33175532900
2021-04-07,3483.421,3483.421,3453.195,3479.626,29578697800
2021-04-06,3491.634,3493.281,3471.761,3482.967,23474667100
2021-04-02,3472.628,3487.586,3462.832,3484.392,26265487300
2021-04-01,3444.81,3470.031,3438.826,3466.332,27524429500
2021-03-31,3452.208,3452.208,3420.832,3441.912,28304926100
2021-03-30,3432.529,3457.635,3423.315,3456.677,28542308100
2021-03-29,3429.632,3449.834,3409.887,3435.296,28482424300
2021-03-26,3373.317,3423.223,3373.317,3418.327,27461498700
2021-03-25,3355.071,3382.226,3344.97,3363.592,27067609700
2021-03-24,3394.128,3415.295,3362.185,3367.061,31739869700
2021-03-23,3445.341,3445.416,3390.048,3411.509,32638940900
2021-03-22,3406.123,3443.66,3404.234,3443.439,31255908400
2021-03-19,3423.873,3439.524,3389.293,3404.663,30916171600
2021-03-18,3449.641,3478.145,3449.377,3463.068,28440389100
2021-03-17,3435.732,3454.056,3410.282,3445.551,28005981800
2021-03-16,3424.652,3448.883,3406.175,3446.733,31666874700
2021-03-15,3441.882,3457.489,3392.509,3419.946,36781329300
2021-03-12,3447.203,3454.506,3417.239,3453.078,35802703500
2021-03-11,3369.902,3436.831,3369.902,3436.831,32211204400
2021-03-10,3389.839,3397.025,3354.823,3357.737,29974916600
2021-03-09,3415.339,3429.15,3328.312,3359.292,40765253900
2021-03-08,3524.983,3542.304,3421.215,3421.414,38704795400
2021-03-05,3463.309,3523.568,3456.667,3501.987,35640922300
2021-03-04,3546.641,3552.202,3487.376,3503.492,39361612000
2021-03-03,3500.158,3577.622,3498.719,3576.905,34765684600
2021-03-02,3566.852,3566.852,3485.364,3508.591,33983048600
2021-03-01,3531.48,3552.567,3511.989,3551.4,31548752600
2021-02-26,3514.565,3550.406,3500.704,3509.08,33328006700
2021-02-25,3595.542,3608.557,3568.474,3585.046,36623229900
2021-02-24,3638.936,3645.647,3531.594,3564.08,36215895200
2021-02-23,3617.701,3672.151,3617.701,3636.357,39887317400
2021-02-22,3707.191,3717.267,3642.445,3642.445,48882147800
2021-02-19,3661.783,3699.65,3634.015,3696.168,36105980400
2021-02-18,3721.087,3731.687,3663.664,3675.357,34030906500
2021-02-10,3612.613,3662.766,3612.505,3655.088,25794082400
2021-02-09,3539.773,3604.011,3528.676,3603.489,25382176000
2021-02-08,3504.563,3542.208,3492.129,3532.447,24979961900
2021-02-05,3509.487,3536.542,3492.962,3496.333,29014617400
2021-02-04,3503.779,3524.722,3465.771,3501.859,29883485400
2021-02-03,3531.149,3544.009,3508.507,3517.308,29735171600
2021-02-02,3510.808,3535.502,3495.568,3533.685,26454063000
2021-02-01,3477.172,3506.389,3469.875,3505.284,27756790100
2021-01-29,3521.718,3531.598,3446.547,3483.069,29366266400
2021-01-28,3534.669,3549.544,3496.879,3505.176,27086246100
2021-01-27,3567.549,3578.797,3546.492,3573.341,26410716100
2021-01-26,3610.969,3610.969,3564.742,3569.429,27813988400
2021-01-25,3605.361,3637.1,3591.02,3624.238,32734107000
2021-01-22,3616.54,3616.54,3585.034,3606.75,32446308400
2021-01-21,3590.925,3636.244,3585.802,3621.264,32746699500
2021-01-20,3564.121,3589.962,3556.443,3583.092,27227166100
2021-01-19,3596.356,3603.148,3553.024,3566.381,32343954100
2021-01-18,3554.798,3608.767,3544.261,3596.224,30165256500
2021-01-15,3566.285,3589.266,3533.788,3566.378,32461274400
2021-01-14,3584.932,3599.058,3559.6,3565.905,34766681900
2021-01-13,3613.281,3622.348,3575.595,3598.652,38812779100
2021-01-12,3518.011,3608.339,3517.469,3608.339,32340615300
2021-01-11,3571.321,3597.702,3516.986,3531.498,36247915400
2021-01-08,3577.692,3588.063,3544.891,3570.108,34555789600
2021-01-07,3552.909,3576.205,3526.617,3576.205,40534822600
2021-01-06,3530.907,3556.802,3513.126,3550.877,37023092600
2021-01-05,3492.191,3528.677,3484.715,3528.677,40799593400
2021-01-04,3474.679,3511.655,3457.206,3502.958,38079080000
2020-12-31,3419.727,3474.918,3419.727,3473.069,33567392600
2020-12-30,3375.009,3414.454,3374.416,3414.453,29102354300
2020-12-29,3399.294,3407.088,3376.088,3379.036,31176918500
2020-12-28,3396.359,3412.519,3383.654,3397.285,31618154200
2020-12-25,3351.79,3397.007,3348.345,3396.563,29454689500
2020-12-24,3382.193,3394.075,3354.022,3363.113,27504445000
2020-12-23,3362.472,3394.209,3360.202,3382.32,29952352700
2020-12-22,3410.968,3415.754,3353.858,3356.782,32303765400
2020-12-21,3394.395,3423.609,3381.116,3420.569,28375979400
2020-12-18,3400.486,3413.813,3382.751,3394.896,28099264100
2020-12-17,3367.277,3406.155,3354.011,3404.873,27546363100
2020-12-16,3371.263,3378.663,3359.171,3366.983,22081397600
2020-12-15,3366.581,3373.558,3348.419,3367.233,22566740200
2020-12-14,3349.534,3371.129,3338.626,3369.12,23980792600
2020-12-11,3381.008,3383.178,3325.172,3347.191,29861715800
2020-12-10,3365.731,3384.888,3357.753,3373.276,24730830400
2020-12-09,3416.078,3422.536,3371.916,3371.964,26074742400
2020-12-08,3417.694,3428.662,3403.026,3410.177,22690732800
2020-12-07,3446.648,3449.578,3414.314,3416.604,25452250800
2020-12-04,3436.729,3448.404,3417.048,3444.581,25627670500
2020-12-03,3448.54,3452.161,3428.804,3442.136,29845993000
2020-12-02,3453.518,3465.729,3435.871,3449.381,31281111400
2020-12-01,3388.987,3457.635,3386.911,3451.938,31618898000
2020-11-30,3418.158,3456.737,3391.755,3391.755,38498996800
2020-11-27,3373.843,3408.307,3364.492,3408.307,28064989400
2020-11-26,3360.061,3371.454,3344.282,3369.733,25588682200
2020-11-25,3417.515,3423.485,3362.327,3362.327,32211020700
2020-11-24,3407.409,3413.926,3396.244,3402.823,30099414400
2020-11-23,3384.104,3431.653,3377.986,3414.49,37387204700
2020-11-20,3359.597,3380.149,3356.309,3377.727,26127121900
2020-11-19,3339.086,3367.333,3330.45,3363.088,25326299200
2020-11-18,3337.332,3358.894,3333.992,3347.303,28753125900
2020-11-17,3347.151,3347.698,3323.951,3339.895,28363247900
2020-11-16,3325.621,3346.969,3313.647,3346.969,27959376100
2020-11-13,3327.229,3327.229,3291.643,3310.105,22789836400
2020-11-12,3344.456,3350.285,3329.485,3338.679,21650130900
2020-11-11,3354.025,3365.836,3339.041,3342.203,27120465300
2020-11-10,3387.622,3387.622,3346.172,3360.149,27870111300
2020-11-09,3329.429,3380.824,3329.429,3373.734,31021977100
2020-11-06,3326.465,3326.465,3292.151,3312.159,23486413200
2020-11-05,3305.58,3320.408,3291.6,3320.133,22680146200
2020-11-04,3273.433,3286.621,3254.111,3277.44,18851412800
2020-11-03,3239.806,3278.381,3237.854,3271.074,21529786400
2020-11-02,3228.715,3242.804,3209.909,3225.12,22677913700
2020-10-30,3278.631,3279.856,3219.422,3224.533,23018880300
2020-10-29,3235.765,3289.766,3231.124,3272.727,18470358900
2020-10-28,3256.223,3275.871,3238.382,3269.238,17318196500
2020-10-27,3240.74,3258.337,3235.544,3254.316,14911556600
2020-10-26,3258.703,3264.446,3226.602,3251.119,16773179500
2020-10-23,3308.158,3326.049,3276.62,3277.997,17420898200
2020-10-22,3315.821,3320.879,3281.366,3312.501,16594998700
2020-10-21,3332.147,3332.147,3304.169,3325.025,17763211500
2020-10-20,3307.15,3328.103,3293.766,3328.103,16508476200
2020-10-19,3351.096,3371.086,3307.841,3312.667,21230354000
2020-10-16,3334.457,3348.954,3319.11,3336.358,19429542100
2020-10-15,3342.922,3354.578,3330.001,3332.183,19103128200
2020-10-14,3353.625,3353.625,3332.964,3340.778,19865938200
2020-10-13,3353.121,3361.832,3334.499,3359.75,20492610300
2020-10-12,3287.328,3359.153,3286.111,3358.465,25962240800
2020-10-09,3262.611,3280.512,3260.187,3272.076,18832564800
2020-09-30,3232.71,3244.913,3202.344,3218.052,15350445700
2020-09-29,3231.855,3242.794,3219.79,3224.359,15134987000
2020-09-28,3224.977,3238.183,3210.893,3217.535,15598278300
2020-09-25,3234.374,3239.466,3208.035,3219.418,16482241900
2020-09-24,3262.879,3265.345,3221.237,3223.176,20673601100
2020-09-23,3278.836,3289.762,3264.891,3279.711,16917806800
2020-09-22,3290.666,3320.228,3265.703,3274.302,21401506500
2020-09-21,3348.899,3350.589,3313.071,3316.935,21650309300
2020-09-18,3270.911,3338.324,3268.526,3338.09,25626078800
2020-09-17,3277.324,3290.409,3248.499,3270.435,20293197200
2020-09-16,3293.168,3302.456,3271.075,3283.924,20044336400
2020-09-15,3277.128,3297.69,3263.752,3295.68,19768440000
2020-09-14,3275.918,3283.533,3261.148,3278.814,21392413700
2020-09-11,3225.784,3262.498,3220.536,3260.346,22169883000
2020-09-10,3282.232,3285.473,3227.644,3234.823,31247280400
2020-09-09,3280.997,3289.615,3238.561,3254.628,35150974700
2020-09-08,3301.217,3324.393,3276.443,3316.417,27106627800
2020-09-07,3349.918,3368.245,3285.633,3292.591,26061656700
2020-09-04,3336.408,3360.106,3328.552,3355.367,22163655000
2020-09-03,3404.032,3425.629,3374.263,3384.981,25534627900
2020-09-02,3420.469,3421.396,3377.211,3404.802,26154631900
2020-09-01,3389.742,3410.607,3381.711,3410.607,24699924900
2020-08-31,3416.55,3442.736,3395.468,3395.678,32347389000
2020-08-28,3346.289,3405.877,3339.649,3403.807,27132554900
2020-08-27,3333.491,3351.832,3312.986,3350.113,23709935300
2020-08-26,3371.808,3382.603,3320.136,3329.739,29445103600
2020-08-25,3392.88,3408.87,3364.16,3373.578,27711342100
2020-08-24,3391.113,3396.566,3368.026,3385.638,26622784100
2020-08-21,3380.227,3393.918,3358.001,3380.683,28748834000
2020-08-20,3385.965,3394.557,3352.777,3363.899,33560098200
2020-08-19,3444.565,3454.461,3406.164,3408.129,40572221400
2020-08-18,3441.934,3456.721,3432.64,3451.089,38072927500
2020-08-17,3373.902,3450.899,3369.374,3438.801,43459826000
2020-08-14,3315.669,3362.027,3302.736,3360.099,30599837600
2020-08-13,3328.175,3338.152,3309.463,3320.726,32429127800
2020-08-12,3327.493,3335.729,3263.265,3319.266,37832895900
2020-08-11,3379.487,3409.059,3336.095,3340.29,40045270600
2020-08-10,3341.528,3399.932,3335.043,3379.252,38137963000
2020-08-07,3370.588,3374.133,3307.713,3354.035,40392963300
2020-08-06,3380.762,3392.705,3334.334,3386.463,41530251000
2020-08-05,3363.332,3383.637,3333.877,3377.565,38582302700
2020-08-04,3376.44,3391.074,3352.502,3371.688,44232855100
2020-08-03,3332.183,3368.103,3327.677,3367.966,40746086700
2020-07-31,3280.796,3333.786,3261.614,3310.007,35375897900
2020-07-30,3299.572,3312.451,3282.162,3286.822,34070412100
2020-07-29,3221.988,3294.552,3209.99,3294.552,32492406200
2020-07-28,3226.133,3245.297,3208.494,3227.96,28937786100
2020-07-27,3210.386,3221.985,3174.658,3205.227,29931902100
2020-07-24,3310.645,3319.127,3184.965,3196.768,42705402600
2020-07-23,3306.149,3336.3,3257.827,3325.11,40704249900
2020-07-22,3315.182,3381.976,3311.786,3333.164,39333533500
2020-07-21,3330.547,3336.679,3300.572,3320.895,35925202900
2020-07-20,3243.911,3314.149,3220.684,3314.149,41855530600
2020-07-17,3214.402,3252.779,3181.275,3214.129,35965241300
2020-07-16,3356.359,3373.532,3209.727,3210.099,49061312300
2020-07-15,3422.078,3432.451,3345.749,3361.304,49203054200
2020-07-14,3435.024,3451.222,3366.083,3414.619,54321149200
2020-07-13,3379.387,3458.791,3369.038,3443.286,55800687500
2020-07-10,3418.935,3433.109,3372.507,3383.322,55612001100
2020-07-09,3403.483,3456.972,3393.638,3450.594,62000182300
2020-07-08,3337.552,3421.531,3327.706,3403.44,58708168500
2020-07-07,3380.954,3407.081,3336.242,3345.337,65784015900
2020-07-06,3187.839,3337.272,3187.839,3332.881,64387890600
2020-07-03,3103.995,3152.813,3103.995,3152.813,45879385100
2020-07-02,3023.719,3092.443,3021.674,3090.569,39112799600
2020-07-01,2991.181,3026.186,2984.984,3025.981,27331314000
2020-06-30,2965.105,2990.825,2965.105,2984.674,21495721400
2020-06-29,2973.076,2977.912,2951.77,2961.516,22062272900
2020-06-24,2972.983,2982.943,2971.224,2979.551,21320073200
2020-06-23,2960.888,2972.403,2949.847,2970.62,22521220800
2020-06-22,2966.901,2983.438,2959.035,2965.272,26788383400
2020-06-19,2938.789,2973.316,2935.824,2967.634,26431396100
2020-06-18,2929.88,2942.898,2920.105,2939.315,25869137700
2020-06-17,2932.671,2936.616,2919.035,2935.873,23465439100
2020-06-16,2912.825,2931.779,2909.134,2931.749,22331306500
2020-06-15,2908.277,2922.536,2890.031,2890.031,24320504600
2020-06-12,2876.803,2930.255,2872.617,2919.741,23600864200
2020-06-11,2939.791,2952.651,2912.193,2920.897,23372294700
2020-06-10,2951.278,2951.33,2934.843,2943.753,20792596900
2020-06-09,2939.535,2957.119,2932.939,2956.112,20904858500
2020-06-08,2941.982,2950.066,2934.21,2937.771,23112436000
2020-06-05,2923.189,2930.799,2909.118,2930.799,21736067300
2020-06-04,2931.838,2932.968,2910.752,2919.251,22660587300
2020-06-03,2930.391,2942.76,2922.661,2923.371,25566398000
2020-06-02,2916.317,2926.359,2909.128,2921.398,25610804900
2020-06-01,2871.964,2917.151,2871.964,2915.431,26019605000
2020-05-29,2835.584,2855.376,2829.627,2852.351,20679280400
2020-05-28,2838.207,2861.924,2820.146,2846.222,20754601900
2020-05-27,2847.32,2848.997,2831.928,2836.804,19814934300
2020-05-26,2827.897,2848.337,2825.901,2846.547,17456236900
2020-05-25,2816.241,2821.498,2802.465,2817.97,17288555700
2020-05-22,2863.046,2863.046,2808.018,2813.765,20906371200
2020-05-21,2890.721,2891.518,2864.207,2867.924,20353203800
2020-05-20,2896.466,2896.466,2876.177,2883.738,21051998500
2020-05-19,2897.687,2900.219,2887.577,2898.576,19722240500
2020-05-18,2872.524,2889.98,2862.271,2875.418,22602288200
2020-05-15,2880.707,2884.22,2863.37,2868.459,18898359200
2020-05-14,2887.058,2887.058,2869.183,2870.342,19777620200
2020-05-13,2882.955,2900.259,2875.535,2898.05,18506131000
2020-05-12,2894.617,2897.902,2871.23,2891.556,19708298500
2020-05-11,2901.574,2914.284,2884.381,2894.802,22512041000
2020-05-08,2882.708,2903.797,2879.203,2895.344,22682207500
2020-05-07,2876.473,2882.022,2864.581,2871.523,22673695700
2020-05-06,2831.633,2879.263,2830.654,2878.14,24982661600
2020-04-30,2832.384,2865.59,2832.384,2860.082,24245527800
2020-04-29,2801.383,2831.764,2800.738,2822.442,20206180700
2020-04-28,2819.991,2821.745,2758.246,2810.024,25387274500
2020-04-27,2812.242,2832.666,2802.958,2815.495,21013098100
2020-04-24,2834.939,2834.939,2802.499,2808.529,23518507600
2020-04-23,2850.51,2853.636,2835.896,2838.499,24877903700
2020-04-22,2814.066,2843.98,2808.482,2843.98,21732000000
2020-04-21,2842.237,2842.237,2808.021,2827.013,23323587000
2020-04-20,2840.409,2852.99,2833.262,2852.553,21184707800
2020-04-17,2835.558,2854.96,2830.022,2838.495,24573675000
2020-04-16,2798.43,2823.338,2796.839,2819.935,20300377300
2020-04-15,2826.662,2829.75,2808.704,2811.174,20562114600
2020-04-14,2794.801,2827.298,2789.428,2827.283,20269656900
2020-04-13,2784.598,2792.891,2774.081,2783.048,17712455400
2020-04-10,2827.187,2833.015,2789.976,2796.631,23345476800
2020-04-09,2825.839,2832.395,2820.433,2825.904,23818484300
2020-04-08,2805.917,2823.214,2800.296,2815.369,24351530500
2020-04-07,2806.968,2823.277,2801.839,2820.763,27019818600
2020-04-03,2773.576,2780.587,2754.073,2763.987,20083740400
2020-04-02,2720.228,2780.638,2719.904,2780.638,21786460000
2020-04-01,2743.541,2773.364,2731.079,2734.522,21725342700
2020-03-31,2767.307,2771.168,2743.115,2750.296,21859867400
2020-03-30,2739.719,2759.099,2723.054,2747.214,23970660400
2020-03-27,2792.984,2805.548,2771.756,2772.203,24076406600
2020-03-26,2761.896,2788.504,2753.428,2764.911,23408402200
2020-03-25,2775.303,2788.635,2757.802,2781.591,27314446600
2020-03-24,2703.019,2723.407,2667.133,2722.438,25702193000
2020-03-23,2677.591,2703.33,2656.501,2660.167,24982025000
2020-03-20,2727.019,2751.896,2702.493,2745.618,25201950700
2020-03-19,2719.406,2736.82,2646.805,2702.13,30230274700
2020-03-18,2792.322,2815.874,2728.756,2728.756,29115985200
2020-03-17,2796.284,2826.907,2715.221,2779.641,30614967700
2020-03-16,2897.301,2898.035,2784.662,2789.254,35187866500
2020-03-13,2804.232,2910.881,2799.984,2887.427,36645043600
2020-03-12,2936.016,2944.465,2906.284,2923.486,30777845700
2020-03-11,3001.762,3010.029,2968.517,2968.517,35247097000
2020-03-10,2918.935,3000.296,2904.799,2996.762,39329664800
2020-03-09,2987.181,2989.205,2940.714,2943.291,41456073600
2020-03-06,3039.94,3052.444,3029.463,3034.511,36206153300
2020-03-05,3036.155,3074.257,3022.926,3071.677,44542580600
2020-03-04,2981.806,3012.004,2974.358,3011.666,35333827800
2020-03-03,3006.889,3026.842,2976.623,2992.897,41010804700
2020-03-02,2899.31,2982.507,2899.31,2970.931,36733336900
2020-02-28,2924.641,2948.126,2878.544,2880.304,40121691400
2020-02-27,2992.492,3009.458,2980.477,2991.329,35052365800
2020-02-26,2978.42,3028.779,2974.942,2987.929,46904955200
2020-02-25,2982.07,3016.946,2943.717,3013.05,44162276200
2020-02-24,3027.893,3042.182,3007.356,3031.233,37043004400
2020-02-21,3022.246,3058.898,3020.141,3039.669,36455727600
2020-02-20,2981.88,3031.371,2968.445,3030.154,34573288100
2020-02-19,2979.522,2998.272,2971.822,2975.402,31514115100
2020-02-18,2981.41,2990.6,2960.775,2984.972,31166591300
2020-02-17,2924.991,2983.637,2924.991,2983.622,31319800700
2020-02-14,2899.866,2926.943,2899.574,2917.008,25065062700
2020-02-13,2927.144,2935.406,2901.243,2906.074,27480484400
2020-02-12,2895.556,2926.899,2892.424,2926.899,24873342900
2020-02-11,2894.541,2913.816,2882.243,2901.674,26916833500
2020-02-10,2860.499,2891.848,2851.05,2890.488,29492978400
2020-02-07,2858.932,2875.964,2838.77,2875.964,30947964200
2020-02-06,2826.885,2876.588,2807.609,2866.51,31639214200
2020-02-05,2792.371,2842.743,2778.864,2818.088,30976182300
2020-02-04,2685.269,2786.164,2685.269,2783.288,36404620000
2020-02-03,2716.698,2766.577,2716.698,2746.606,21591210300
2020-01-23,3037.952,3045.041,2955.346,2976.528,27276323400
2020-01-22,3038.487,3069.253,3006.268,3060.755,22385286500
2020-01-21,3085.79,3085.79,3051.23,3052.142,23483073900
2020-01-20,3082.113,3096.311,3070.48,3095.787,21049334100
2020-01-17,3081.464,3091.952,3067.253,3075.496,19030429900
2020-01-16,3095.734,3096.372,3070.884,3074.081,20337547500
2020-01-15,3103.175,3107.943,3082.043,3090.038,20231302300
2020-01-14,3120.667,3127.169,3105.605,3106.82,22997376900
2020-01-13,3091.493,3115.57,3075.384,3115.57,21062100400
2020-01-10,3102.294,3105.225,3081.396,3092.291,21044246200
2020-01-09,3082.64,3097.329,3080.131,3094.882,24343564900
2020-01-08,3094.239,3094.239,3059.131,3066.893,29787255300
2020-01-07,3085.488,3105.451,3084.329,3104.802,27658311100
2020-01-06,3070.909,3107.203,3065.309,3083.408,31257584200
2020-01-03,3089.022,3093.819,3074.518,3083.786,26149666700
2020-01-02,3066.336,3098.1,3066.336,3085.198,29247020800
2019-12-31,3036.386,3051.677,3030.512,3050.124,21742902200
2019-12-30,2998.169,3041.397,2983.344,3040.024,24806653000
